Id,PostId,Score,Text,CreationDate,UserId,ContentLicense,of_answer,cnt_keywords,subject,punctuation,negative_statement,sentence,subj_irrel,include_irrel,Id_que,CreationDate_que,Score_que,ViewCount,LastEditDate,LastActivityDate,Title,Tags,AnswerCount,CommentCount,ClosedDate,FavoriteCount,CommunityOwnedDate
90210756,47603687,0,"Also, you should probably know that PhantomJS is no longer being developed/maintained. Among other things you are not getting any security updates for an embedded Webkit engine. It may turn out not to be a good idea to host an arbitrarily outdated Webkit-based thing that goes out and connects to 3rd party sites -- especially when/if it encounters ads (malware).",2018-07-31T22:04:29.247,268396,CC BY-SA 4.0,False,1,,.,1,It may turn out not to be a good idea to host an arbitrarily outdated Webkit-based thing that goes out and connects to 3rd party sites -- especially when/if it encounters ads (malware).,False,False,47603687.0,2017-12-02T01:32:00.050,7.0,1862.0,,2020-01-09T14:45:21.850,PhantomJS in AWS Lambda (Missing libfontconfig),<node.js><amazon-web-services><lambda><npm><phantomjs>,3.0,2.0,,1.0,
90380062,51709317,0,"When you compare what you're asking to the URL of the tutorial, do you not think you might be following an outdated tutorial? Try https://docs.zendframework.com/tutorials/ instead",2018-08-06T14:05:58.103,1155833,CC BY-SA 4.0,False,1,,?,1,"When you compare what you're asking to the URL of the tutorial, do you not think you might be following an outdated tutorial?",False,False,51709317.0,2018-08-06T13:54:52.830,0.0,35.0,,2018-08-09T11:46:43.383,ZendService\Amazon\S3 error 500 trying to instantiate object,<amazon-web-services><amazon-s3><zend-framework3>,1.0,2.0,,,
90410539,51723922,0,Try to upgrade to NodeJS 8.10. NodeJS 4.3 is being deprecated.,2018-08-07T11:01:45.233,5782500,CC BY-SA 4.0,False,1,NodeJS,.,0,NodeJS 4.3 is being deprecated.,False,False,51723922.0,2018-08-07T09:56:03.200,0.0,140.0,2018-08-09T09:49:35.900,2018-08-09T09:49:35.900,Getting error while developing AWS serverless Express application using sam cli,<amazon-web-services><express><aws-lambda><serverless><aws-sam-cli>,1.0,1.0,,,
90706744,51874779,0,"It is not easy to get started with Kafka. There is very limited documentation and tutorials. The majority of the documentation and tutorials is inadequate and deprecated. I suggest you explorer Kafka with an trial-and-error approach starting with the basic stuff and creating a consumer. I highly suggest you to start with Spring-Kafka, it creates an abstraction-layer for Kafka which makes it easier to get started. Separate your task into three sub-tasks. Consume from multiple topics, connect to Dynamo DB, and push data to Dynamo DB. Create stackoverflow questions as you learn and need help.",2018-08-16T13:03:40.480,2886234,CC BY-SA 4.0,False,1,,.,0,The majority of the documentation and tutorials is inadequate and deprecated.,False,False,51874779.0,2018-08-16T10:23:11.627,1.0,733.0,,2018-09-07T05:05:25.733,reading data from Kafka and storing it in dynamo db,<apache-kafka><amazon-dynamodb><kafka-producer-api><spring-kafka>,1.0,6.0,,,
90726389,51874779,0,"@kkflf BTW, The Apache Kafka documentation (and parts of the Confluent ones) is open-source, if you feel it can be improved. Not sure which parts you think are deprecated",2018-08-17T02:19:08.167,2308683,CC BY-SA 4.0,False,1,,deprecated,1,Not sure which parts you think are deprecated,False,False,51874779.0,2018-08-16T10:23:11.627,1.0,733.0,,2018-09-07T05:05:25.733,reading data from Kafka and storing it in dynamo db,<apache-kafka><amazon-dynamodb><kafka-producer-api><spring-kafka>,1.0,6.0,,,
90730648,51874779,0,I appreciate the great work done by all the contributors of Kafka. I am referring to the cwiki for Kafka and the limited amount of tutorials around the internet - Not specifically provided by the Kafka team(s). I have not found any deprecated documentation on https://kafka.apache.org/documentation/ - But I think this documentation is inadequate for newcomers. I think the documentation is intermediate level - not well suited for beginners whom try to learn the basic nor the people who want to learn the implementation details of Kafka. Mailing-list + trail-and-error worked best for me.,2018-08-17T06:55:49.827,2886234,CC BY-SA 4.0,False,1,,https://kafka.apache.org/documentation/,1,I have not found any deprecated documentation on https://kafka.apache.org/documentation/,False,False,51874779.0,2018-08-16T10:23:11.627,1.0,733.0,,2018-09-07T05:05:25.733,reading data from Kafka and storing it in dynamo db,<apache-kafka><amazon-dynamodb><kafka-producer-api><spring-kafka>,1.0,6.0,,,
90857895,47022625,1,"@sgdesmet I agree, it looks like a security issue. So I guess we'll have to wait till the fetch API becomes more popular and XMLHTTPRequest becomes deprecated? Seems odd anyway.",2018-08-21T17:22:03.090,1019853,CC BY-SA 4.0,False,1,,?,0,becomes deprecated?,False,False,47022625.0,2017-10-30T19:12:09.007,4.0,801.0,2017-10-30T19:19:43.033,2017-10-30T19:19:43.033,Remove Authorization header in 307 redirect,<javascript><angularjs><amazon-s3><xmlhttprequest><cross-domain>,0.0,6.0,,1.0,
91051919,51181359,0,"this is obsolete now, since CFN supports FilterPolicy now 
https://aws.amazon.com/blogs/compute/managing-amazon-sns-subscription-attributes-with-aws-cloudformation/",2018-08-28T05:45:29.937,3892213,CC BY-SA 4.0,False,1,this,https://aws.amazon.com/blogs/compute/managing-amazon-sns-subscription-attributes-with-aws-cloudformation/,0,"this is obsolete now, since CFN supports FilterPolicy now 
https://aws.amazon.com/blogs/compute/managing-amazon-sns-subscription-attributes-with-aws-cloudformation/",False,False,51181359.0,2018-07-04T22:21:08.607,3.0,5453.0,2018-10-26T12:42:49.647,2020-01-17T04:21:06.810,Cloudformation - how to set filter policy of SNS subscription in code?,<amazon-cloudformation><amazon-sqs><amazon-sns><serverless-framework>,3.0,2.0,,3.0,
91065108,50079279,0,"If you know the Region you're running in beforehand, its worth trying to set that since the client can otherwise resolves it over http (via `http://169.254.169.254/latest/meta-data/..` afaik) - `AmazonS3ClientBuilder.standard().withRegion(Regions.US_EAST_1).build()` - Region resolution tries environment variables, system properties and the `.aws/config` files first so I'd assume that aws has lambda and the aws-sdk setup to use environment variables or something quicker than http but maybe you've changed something in your setup or your sdk is out of date?",2018-08-28T12:06:37.320,995891,CC BY-SA 4.0,False,1,,?,0,but maybe you've changed something in your setup or your sdk is outdated?,False,False,50079279.0,2018-04-28T17:31:00.970,5.0,1005.0,2018-04-30T18:19:43.150,2018-12-10T22:06:52.490,Slow S3 client initialisation in AWS Lambda,<java><amazon-web-services><aws-lambda>,3.0,3.0,,3.0,
91242145,51960884,0,"The manual plugin doesn't seem to be deprecated in the last version, could you post the error you are getting when running that command?",2018-09-03T08:50:31.010,1911019,CC BY-SA 4.0,False,1,,?,1,"The manual plugin doesn't seem to be deprecated in the last version, could you post the error you are getting when running that command?",False,False,51960884.0,2018-08-22T06:23:33.897,12.0,872.0,,2018-09-03T13:22:38.110,Certbot-auto --manual plugin not working,<ssl><ssl-certificate><amazon-route53><lets-encrypt><certbot>,1.0,2.0,,1.0,
91597942,52324190,0,I have rails 5.2 and ruby 2.3.5. I had to move to stack cedar-14 which is deprecated because when I would try to deploy to heroku it kept trying to bundle version 2.3.7 even though in my gemfile and gemfile lock it was specified to 2.3.5 which is the last supported ruby version for heroku.,2018-09-14T05:38:26.217,10140583,CC BY-SA 4.0,False,1,,.,0,I had to move to stack cedar-14 which is deprecated because when I would try to deploy to heroku it kept trying to bundle version 2.3.7 even though in my gemfile and gemfile lock it was specified to 2.3.5 which is the last supported ruby version for heroku.,False,False,52324190.0,2018-09-14T02:28:57.123,0.0,598.0,2018-09-14T05:49:17.593,2018-09-14T06:25:15.027,Getting AWS S3 to work with heroku when deploying rails app,<ruby-on-rails><heroku><amazon-s3><deployment>,1.0,23.0,,,
91863950,52435807,0,"Yes, not sure why I suggested the deprecated async variant, but the regular client.invoke(FunctionName, InvocationType='Event', Payload) is the best option.",2018-09-22T21:19:47.450,271415,CC BY-SA 4.0,False,1,,.,1,"Yes, not sure why I suggested the deprecated async variant, but the regular client.invoke(FunctionName, InvocationType='Event', Payload) is the best option.",False,False,52435807.0,2018-09-21T02:30:27.903,1.0,805.0,2020-06-20T09:12:55.060,2018-09-22T16:39:14.300,AWS Lambda (python): Pass list of file paths and execute each file as a separate lambda,<python><amazon-web-services><concurrency><aws-lambda>,1.0,3.0,,,
92060796,52556989,0,"Hello Stdunbar, Yes But the issue indicated by Amazon is wrong, I have the From tag in my message. Actually I use this [library](https://github.com/bluetiger9/SmtpClient-for-Qt), it is working but I think it is not very good for these reasons : 1-I don't know the ""quality"" of this source code and functionalities embedded 2-could be obsolete. 3-I already use AWS services for many others functions.                                                                        Thanks for the link, this lib seems to be more recent.",2018-09-28T18:48:07.663,9693044,CC BY-SA 4.0,False,1,2-could,.,0,2-could be obsolete.,False,False,52556989.0,2018-09-28T13:58:25.840,0.0,98.0,2018-09-29T08:34:27.490,2018-09-29T08:34:27.490,"AWS C++ SDK, How to send a a custom email using SES?",<c++><qt><amazon-web-services><amazon-ses>,0.0,4.0,,,
92144654,52596370,0,"Ah, thanks. Yes I was using s3, which I hadn't realised was deprecated. When I use s3a I don't get this exception. The jars in the spark installation are also 2.7.3.",2018-10-02T09:09:03.170,10442392,CC BY-SA 4.0,False,1,,.,1,"Yes I was using s3, which I hadn't realised was deprecated.",False,False,52596370.0,2018-10-01T17:53:53.383,1.0,338.0,,2018-10-01T17:53:53.383,Can't read Avro files from AWS S3 path using PySpark locally,<python><apache-spark><amazon-s3><pyspark>,0.0,3.0,,,
92240441,52651688,0,the exception is for the call ensure_future (actually async because for some reason elastic beanstalk's asyncio version seems to be outdated and doesn't want to update) - and async_main() returns an awaitable - as I said it's an async def.,2018-10-04T20:17:46.690,3296728,CC BY-SA 4.0,False,1,,.,1,the exception is for the call ensure_future (actually async because for some reason elastic beanstalk's asyncio version seems to be outdated and doesn't want to update) - and async_main() returns an awaitable - as I said it's an async def.,False,False,52651688.0,2018-10-04T16:38:43.343,0.0,211.0,2018-10-04T16:46:15.363,2018-10-04T22:11:53.973,asyncio.ensure_future on ElasticBeanstalk (Python 3.6),<python-3.x><python-asyncio><amazon-elastic-beanstalk>,1.0,3.0,,,
92920454,52999046,0,@aBiscuit Check the versions and only apollo-cache-inmemory was outdated according to npm outdated. The strange thing is because in my local production environment it works and in the remote not at all.,2018-10-26T12:14:44.573,5513466,CC BY-SA 4.0,False,1,versions,.,0,the versions and only apollo-cache-inmemory was outdated according to npm outdated.,False,False,52999046.0,2018-10-25T22:38:01.050,0.0,150.0,2018-10-25T22:43:10.290,2018-10-25T22:43:10.290,"Any idea why cloneDeep is broken in apollo-utilities with vue, nginx and aws",<amazon-web-services><express><nginx><vue.js><apollo-client>,0.0,2.0,,,
93079421,53085639,0,"CloudFront certificates in IAM have to have a `--path`.  Also, using IAM for this is (sort of) deprecated.  You can now import your cert into Amazon Certificate Manager, which supports both the CLI and the console.",2018-10-31T20:08:55.430,1695906,CC BY-SA 4.0,False,1,, ,0,"Also, using IAM for this is (sort of) deprecated.  ",False,False,53085639.0,2018-10-31T14:23:53.290,0.0,95.0,,2018-10-31T14:23:53.290,How long does it take for Cloudfront to use new SSL Cert?,<amazon-web-services><ssl><amazon-cloudfront>,0.0,5.0,,,
93251398,53179652,0,"Hmm. That should be `pecl mongodb` as the `mongo` package is deprecated and the dependency error is in fact saying `ext-mongodb`, which is of course the newer package. You likely would get a message about the deprecation if the `ignoreErrors` was removed as well. Also please read **ALL** the documentation reference [MongoDB PHP Driver](https://docs.mongodb.com/ecosystem/drivers/php/) since the confusion over the multiple dependency install is really quite common.",2018-11-06T21:56:51.967,2313887,CC BY-SA 4.0,False,1,,.,0,"That should be `pecl mongodb` as the `mongo` package is deprecated and the dependency error is in fact saying `ext-mongodb`, which is of course the newer package.",False,False,53179652.0,2018-11-06T20:37:48.937,0.0,435.0,,2020-07-02T11:23:20.013,Trying to install MongoDB PHP Driver in Elastic Beanstalk Amazon Linux,<php><mongodb><amazon-web-services><amazon-elastic-beanstalk><php-5.6>,2.0,4.0,,,
93321251,53216405,1,Don’t read https://www.w3.org/TR/cors/. It’s obsolete — years out of date. The current CORS requirements are in the https://fetch.spec.whatwg.org/ spec. See also the **When browsers must send the Origin header** section of the answer at https://stackoverflow.com/questions/42239643/when-does-firefox-set-the-origin-header-to-null-in-post-requests/42242802#42242802,2018-11-08T22:00:15.987,441757,CC BY-SA 4.0,False,1,,.,1,Don’t read https://www.w3.org/TR/cors/. It’s obsolete — years outdated.,False,False,53216405.0,2018-11-08T21:28:03.960,1.0,335.0,2018-11-09T18:45:00.583,2018-11-09T18:45:00.583,What does it mean when there is no origin header in a request in AWS API Gateway event?,<amazon-web-services><cors><cross-domain><aws-api-gateway><referrer>,0.0,6.0,,,
93618531,53369224,0,"Is there some error you are getting? Also, why are you trying to specify the volume size in two different ways?  This : `--block-device-mapping /dev/sda1=:100:false` is deprecated syntax, you should be fine with just using `--block-device-mapping DeviceName=/dev/sda1,Ebs={VolumeSize=100}`",2018-11-19T09:09:08.760,4828534,CC BY-SA 4.0,False,1,,`,0,"/sda1=:100:false` is deprecated syntax, you should be fine with just using `--block-device-mapping DeviceName=/dev/sda1,Ebs={VolumeSize=100}`",False,False,53369224.0,2018-11-19T06:15:26.103,7.0,1775.0,2019-08-06T20:14:12.343,2019-08-06T20:14:12.343,How to launch ec2 instance with custom root volume ebs size (more than 8GB) using AWS Cli,<amazon-web-services><amazon-ec2><aws-ebs>,1.0,1.0,,1.0,
93850383,53476616,0,"If the duplicate has outdated answers, don't ask a new question, instead you can place a [bounty](https://stackoverflow.com/help/bounty) on the older question. *Current answers are outdated* is a valid and preselectable [bounty reason](https://stackoverflow.blog/2011/09/23/bounty-reasons-and-post-notices/). There are also high-rep users who are willing to spend their rep on such things if you ask nicely, you just have to find them in chat.",2018-11-26T22:39:56.530,9199167,CC BY-SA 4.0,False,2,,.,1,"If the duplicate has outdated answers, don't ask a new question, instead you can place a [bounty](https://stackoverflow.com/help/bounty) on the older question.",False,False,53476616.0,2018-11-26T07:43:58.947,1.0,505.0,2018-11-26T10:30:01.300,2018-11-26T10:30:01.300,Split a RDD into Multiple RDD based on value without doing `collect()` and `filter()`,<apache-spark><pyspark><rdd><amazon-emr>,1.0,3.0,2018-11-26T09:19:21.200,,
